,1st degree av block,atrial fibrillation,left bundle branch block,premature atrial contraction,right bundle branch block,sinus rhythm,st depression,st elevation,ventricular ectopics,micro avg,macro avg,weighted avg,samples avg
0,0.8740740740740741,0.9361702127659575,0.9268292682926829,0.7037037037037038,0.9296482412060302,0.8229166666666665,0.8187134502923977,0.43243243243243246,0.8757396449704142,0.864064602960969,0.8133586327115955,0.8596335702384107,0.8486171761280932
1,0.8615384615384616,0.9367088607594937,0.8780487804878049,0.7706422018348624,0.9514066496163682,0.7936507936507937,0.8208092485549133,0.38888888888888895,0.8,0.859481582537517,0.8001882094812874,0.8547973630209327,0.8311499272197962
2,0.8702290076335878,0.9367088607594937,0.9047619047619047,0.8275862068965518,0.9411764705882353,0.7794871794871796,0.7749999999999999,0.30303030303030304,0.8352941176470587,0.8583050847457628,0.7970304500893683,0.8527038602151484,0.8330907326540513
3,0.8217054263565892,0.9372384937238494,0.9500000000000001,0.7476635514018691,0.9460154241645244,0.8144329896907215,0.8295454545454545,0.4736842105263159,0.8588235294117647,0.8663967611336032,0.8199010088690097,0.8628757372176269,0.8435225618631732
4,0.8507462686567163,0.9539748953974895,0.8947368421052632,0.7543859649122806,0.9203084832904883,0.7914438502673796,0.8361581920903955,0.43243243243243246,0.8402366863905325,0.8584905660377358,0.8082692906158865,0.8551293309932039,0.8369723435225619
5,0.855072463768116,0.9288702928870294,0.9500000000000001,0.7964601769911505,0.9424083769633509,0.8369565217391305,0.8654970760233918,0.4444444444444444,0.8554216867469879,0.876786929884275,0.8305701155070668,0.8730934961973413,0.8495875788452207
6,0.8636363636363636,0.9495798319327732,0.8947368421052632,0.75,0.9460154241645244,0.7894736842105263,0.8461538461538463,0.48780487804878053,0.8414634146341463,0.8667563930013459,0.8187626983206916,0.8648940178931059,0.8457059679767104
7,0.8507462686567163,0.946058091286307,0.9500000000000001,0.7777777777777777,0.9484536082474228,0.7956989247311828,0.8117647058823529,0.5128205128205129,0.8690476190476191,0.8710990502035278,0.8291519453833212,0.8682718244160226,0.8491023774866568
8,0.8529411764705883,0.9495798319327732,0.9047619047619047,0.7636363636363636,0.9506493506493506,0.8260869565217391,0.8508287292817679,0.5128205128205129,0.8620689655172413,0.8770987239758228,0.8303748657324713,0.8745190626069927,0.8573508005822417
9,0.8636363636363636,0.9456066945606694,0.8717948717948718,0.7428571428571429,0.9460154241645244,0.8108108108108109,0.8089887640449438,0.4761904761904762,0.853658536585366,0.8649015614392396,0.8132843427383522,0.8624059327020559,0.8403687530325086
