,1st degree av block,atrial fibrillation,left bundle branch block,premature atrial contraction,right bundle branch block,sinus rhythm,st depression,st elevation,ventricular ectopics,micro avg,macro avg,weighted avg,samples avg
0,0.8507462686567163,0.94017094017094,0.9500000000000001,0.7894736842105262,0.9347258485639687,0.7668393782383419,0.7888888888888889,0.5,0.8235294117647058,0.8516042780748663,0.8160416022771209,0.8528652519882298,0.8355167394468704
1,0.8721804511278196,0.9406779661016949,0.9230769230769231,0.7407407407407408,0.9462915601023018,0.8222222222222222,0.8241758241758241,0.631578947368421,0.8098159509202455,0.8693877551020407,0.8345289539817992,0.8664943721431048,0.8437651625424553
2,0.8636363636363636,0.935064935064935,0.9500000000000001,0.743362831858407,0.9514066496163682,0.7794871794871796,0.7978142076502732,0.47058823529411764,0.8383233532934132,0.8600269179004038,0.8144093062112288,0.857271557860604,0.8393983503153808
3,0.8270676691729324,0.9338842975206612,0.8500000000000001,0.7592592592592592,0.9387755102040817,0.8089887640449438,0.8172043010752689,0.4761904761904762,0.8192771084337349,0.8554135843981171,0.8034052651001509,0.8526595680771278,0.8357593401261525
4,0.8592592592592593,0.9658119658119658,0.8292682926829269,0.7222222222222223,0.9489795918367347,0.7888888888888889,0.8222222222222222,0.5,0.8148148148148147,0.8614130434782609,0.8057185841932261,0.858279424417146,0.8326055312954876
5,0.8676470588235294,0.946058091286307,0.9268292682926829,0.8070175438596491,0.9487179487179488,0.8111111111111111,0.8044692737430169,0.5,0.8711656441717791,0.8746630727762804,0.8314462155562249,0.8724796866460118,0.853954391072295
6,0.8484848484848486,0.9451476793248945,0.8648648648648649,0.7692307692307692,0.9540816326530612,0.8287292817679558,0.8361581920903955,0.5238095238095238,0.8606060606060606,0.8743243243243243,0.8256792058702638,0.8725458752086478,0.8558951965065502
7,0.880597014925373,0.9491525423728815,0.8500000000000001,0.7962962962962963,0.9489795918367347,0.7956989247311828,0.7861271676300577,0.4210526315789474,0.8117647058823529,0.8612051455653351,0.8044076528059807,0.8579067317095451,0.8374575448811257
8,0.8740740740740741,0.9535864978902953,0.8947368421052632,0.6923076923076923,0.923076923076923,0.8152173913043478,0.8333333333333334,0.5714285714285715,0.8433734939759036,0.8631436314363143,0.8223483132773782,0.8602782647794966,0.8398835516739447
9,0.8529411764705883,0.9262295081967213,0.9268292682926829,0.7037037037037038,0.9448818897637795,0.8333333333333334,0.8,0.5,0.8433734939759036,0.861392832995267,0.8145880415263014,0.8574800200550204,0.8386705482775353
